"","Place","Fish","Rep","Fish.wt","Fish.lt","Oto.wd","Oto.lt","Oto.wt","Ca","Sr","Ba","Mn","Zn","K","Pb","Cu"
"1","CTI",12,1,19.03,12.1,3.8,6.4,0.038,0.190454429612548,0.250488000734405,-0.351771162215369,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"2","CTI",12,2,19.03,12.1,3.8,6.4,0.038,-0.158647376194654,0.507545242081002,-0.0303558870947272,-1.58799398431679,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.875521587668297
"3","CTI",12,3,19.03,12.1,3.8,6.4,0.038,0.27772988106441,0.507545242081002,-1.15530935001697,0.408087839545098,0.578417181515274,-0.990931408075312,1.14360680948264,1.28132903888681
"4","CTI",13,1,20.47,12.4,3.8,6.6,0.041,1.0632089441308,-1.03479820599858,-0.51247879977569,0.408087839545098,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"5","CTI",13,2,20.47,12.4,3.8,6.6,0.041,-0.944126439261042,-0.263626481958787,2.38025867631009,-0.589953072385848,-0.57329844539567,0.706730268195845,-2.4551558777005,-0.875521587668297
"6","CTI",13,3,20.47,12.4,3.8,6.6,0.041,0.452280783968011,-0.135097861285489,-0.51247879977569,-1.58799398431679,0.578417181515274,0.140843042772126,-0.0559807529117377,-0.156571378816593
"7","CTI",14,1,25.77,13.3,4.1,6.8,0.0467,0.975933492678936,-1.03479820599858,0.130351750465594,-0.589953072385848,-0.57329844539567,0.140843042772126,-1.25556831530612,-2.3134220053717
"8","CTI",14,2,25.77,13.3,4.1,6.8,0.0467,0.888658041227074,-0.649212343978681,-0.351771162215369,-0.589953072385848,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.875521587668297
"9","CTI",14,3,25.77,13.3,4.1,6.8,0.0467,0.103178978160809,-0.906269585325277,-0.0303558870947272,2.40416966340699,2.88184843533716,-0.142100569939733,1.14360680948264,1.28132903888681
"10","CTI",15,1,19.63,12,3.8,6.4,0.0422,0.626831686871735,-1.16332682667187,-0.191063524655048,0.408087839545098,-0.57329844539567,0.989673880907704,-0.0559807529117377,0.56237883003511
"11","CTI",15,2,19.63,12,3.8,6.4,0.0422,0.975933492678936,-1.16332682667187,-0.191063524655048,0.408087839545098,0.578417181515274,-0.990931408075312,-0.0559807529117377,2.00027924773852
"12","CTI",15,3,19.63,12,3.8,6.4,0.0422,1.0632089441308,-1.16332682667187,-1.15530935001697,3.40221057533793,0.578417181515274,-0.707987795363453,1.14360680948264,2.00027924773852
"13","CTI",16,1,26.01,13.2,4,7.2,0.0484,0.103178978160809,-0.392155102632085,0.933889938267198,-0.589953072385848,-0.57329844539567,-0.990931408075312,-0.0559807529117377,-0.156571378816593
"14","CTI",16,2,26.01,13.2,4,7.2,0.0484,-1.72960550232743,0.6360738627543,2.21955103874976,-1.58799398431679,-0.57329844539567,1.83850471904328,-2.4551558777005,-0.875521587668297
"15","CTI",16,3,26.01,13.2,4,7.2,0.0484,-0.0713719247429153,0.507545242081002,-0.994601712456652,0.408087839545098,0.578417181515274,-0.142100569939733,1.14360680948264,2.00027924773852
"16","CTI",17,1,23.4,12.9,3.8,6.8,0.045,1.67413710429346,-1.29185544734517,-0.351771162215369,-0.589953072385848,-0.57329844539567,-1.83976224621089,-0.0559807529117377,-0.156571378816593
"17","CTI",17,2,23.4,12.9,3.8,6.8,0.045,0.714107138323473,-0.906269585325277,0.291059388025914,0.408087839545098,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"18","CTI",17,3,23.4,12.9,3.8,6.8,0.045,0.190454429612548,-0.777740964651979,0.451767025586235,-0.589953072385848,0.578417181515274,0.423786655483985,-0.0559807529117377,-0.156571378816593
"19","CTI",18,1,25.67,13.2,4,7.1,0.0523,0.626831686871735,-1.03479820599858,0.451767025586235,-0.589953072385848,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-1.59447179652
"20","CTI",18,2,25.67,13.2,4,7.1,0.0523,1.32503529848626,-0.906269585325277,-0.0303558870947272,0.408087839545098,-0.57329844539567,-1.27387502078717,-1.25556831530612,-0.875521587668297
"21","CTI",18,3,25.67,13.2,4,7.1,0.0523,0.190454429612548,-1.03479820599858,0.451767025586235,-0.589953072385848,2.88184843533716,0.423786655483985,-1.25556831530612,-0.156571378816593
"22","CTI",19,1,24.02,13,4,6.9,0.0438,0.190454429612548,0.250488000734405,0.451767025586235,-0.589953072385848,-0.57329844539567,-0.990931408075312,-0.0559807529117377,-1.59447179652
"23","CTI",19,2,24.02,13,4,6.9,0.0438,-0.420473730550116,1.15018834544749,0.451767025586235,-0.589953072385848,-0.57329844539567,-0.990931408075312,-1.25556831530612,-0.875521587668297
"24","CTI",19,3,24.02,13,4,6.9,0.0438,0.190454429612548,0.379016621407704,-1.47672462513761,1.40612875147604,0.578417181515274,-0.425044182651593,2.34319437187702,2.00027924773852
"25","CTI",20,1,21.22,12.3,3.8,6.5,0.0358,0.365005332516272,0.121959380061107,-0.351771162215369,-0.589953072385848,-0.57329844539567,-0.990931408075312,-0.0559807529117377,0.56237883003511
"26","CTI",20,2,21.22,12.3,3.8,6.5,0.0358,0.015903526708947,0.121959380061107,-0.191063524655048,-0.589953072385848,-0.57329844539567,-0.142100569939733,-0.0559807529117377,0.56237883003511
"27","CTI",20,3,21.22,12.3,3.8,6.5,0.0358,-0.0713719247429153,0.764602483427598,-0.833894074896331,-0.589953072385848,0.578417181515274,-0.142100569939733,1.14360680948264,-0.156571378816593
"28","CTI",21,1,22.13,12.7,3.8,6.8,0.0449,0.539556235419873,-0.392155102632085,-0.191063524655048,-0.589953072385848,0.578417181515274,-0.707987795363453,-0.0559807529117377,-0.156571378816593
"29","CTI",21,2,22.13,12.7,3.8,6.8,0.0449,0.975933492678936,-0.649212343978681,-0.0303558870947272,-0.589953072385848,-0.57329844539567,-0.990931408075312,-1.25556831530612,-0.875521587668297
"30","CTI",21,3,22.13,12.7,3.8,6.8,0.0449,0.27772988106441,-0.135097861285489,-0.833894074896331,-0.589953072385848,0.578417181515274,0.423786655483985,1.14360680948264,1.28132903888681
"31","CTI",22,1,25.16,13.3,4,7,0.0477,1.0632089441308,-1.03479820599858,0.291059388025914,-0.589953072385848,-0.57329844539567,-1.55681863349903,-0.0559807529117377,-0.156571378816593
"32","CTI",22,2,25.16,13.3,4,7,0.0477,-2.34053366249009,1.40724558679409,2.70167395143073,-0.589953072385848,-0.57329844539567,2.12144833175514,-2.4551558777005,-0.156571378816593
"33","CTI",22,3,25.16,13.3,4,7,0.0477,-0.333198279098254,0.893131104100896,-1.79813990025826,1.40612875147604,0.578417181515274,-0.142100569939733,2.34319437187702,2.71922945659022
"34","CTI",23,1,25.06,12.8,3.7,7,0.0408,-0.158647376194654,-0.649212343978681,1.09459757582752,-0.589953072385848,-0.57329844539567,0.706730268195845,-0.0559807529117377,-0.875521587668297
"35","CTI",23,2,25.06,12.8,3.7,7,0.0408,0.626831686871735,-0.392155102632085,-0.51247879977569,1.40612875147604,-0.57329844539567,-0.425044182651593,-0.0559807529117377,0.56237883003511
"36","CTI",23,3,25.06,12.8,3.7,7,0.0408,0.714107138323473,-0.649212343978681,-1.95884753781858,1.40612875147604,0.578417181515274,-0.142100569939733,3.5427819342714,3.43817966544192
"37","CTI",24,1,26.84,13.4,4,7.3,0.0533,-0.944126439261042,2.04988869016058,-0.191063524655048,-0.589953072385848,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-1.59447179652
"38","CTI",24,2,26.84,13.4,4,7.3,0.0533,-1.55505459942371,2.17841731083388,0.291059388025914,-0.589953072385848,-0.57329844539567,-0.142100569939733,-0.0559807529117377,0.56237883003511
"39","CTI",24,3,26.84,13.4,4,7.3,0.0533,-2.77691091974916,2.56400317285377,1.25530521338784,-1.58799398431679,2.88184843533716,1.55556110633142,-1.25556831530612,-2.3134220053717
"40","CTI",25,1,22.64,12.8,4,6.8,0.0389,1.2377598470344,-0.906269585325277,-0.833894074896331,0.408087839545098,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.156571378816593
"41","CTI",25,2,22.64,12.8,4,6.8,0.0389,0.801382589775336,-0.906269585325277,-0.0303558870947272,0.408087839545098,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.875521587668297
"42","CTI",25,3,22.64,12.8,4,6.8,0.0389,0.103178978160809,-0.520683723305383,-0.51247879977569,1.40612875147604,0.578417181515274,0.706730268195845,1.14360680948264,0.56237883003511
"43","CTI",26,1,26.13,13.4,4.1,7.3,0.05,1.0632089441308,-1.03479820599858,0.130351750465594,-0.589953072385848,0.578417181515274,-0.990931408075312,-0.0559807529117377,-0.875521587668297
"44","CTI",26,2,26.13,13.4,4.1,7.3,0.05,0.626831686871735,-0.392155102632085,0.130351750465594,-0.589953072385848,-0.57329844539567,-1.27387502078717,-0.0559807529117377,0.56237883003511
"45","CTI",26,3,26.13,13.4,4.1,7.3,0.05,-0.595024633453717,0.507545242081002,0.612474663146556,0.408087839545098,0.578417181515274,-0.425044182651593,-1.25556831530612,-0.875521587668297
"46","CTI",27,1,28.6,13.5,4.1,7.1,0.0489,0.714107138323473,-0.520683723305383,-0.0303558870947272,0.408087839545098,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.875521587668297
"47","CTI",27,2,28.6,13.5,4.1,7.1,0.0489,0.975933492678936,-0.00656924061219031,-1.15530935001697,0.408087839545098,-0.57329844539567,-1.27387502078717,1.14360680948264,-0.875521587668297
"48","CTI",27,3,28.6,13.5,4.1,7.1,0.0489,-0.682300084905579,-0.906269585325277,0.130351750465594,0.408087839545098,4.03356406224811,2.97027916989072,-0.0559807529117377,0.56237883003511
"49","CTI",28,1,21.26,12.5,4.1,6.9,0.0419,1.67413710429346,-0.906269585325277,-0.51247879977569,-0.589953072385848,-0.57329844539567,-1.55681863349903,-0.0559807529117377,-1.59447179652
"50","CTI",28,2,21.26,12.5,4.1,6.9,0.0419,1.2377598470344,-1.16332682667187,-0.833894074896331,0.408087839545098,-0.57329844539567,-1.27387502078717,1.14360680948264,1.28132903888681
"51","CTI",28,3,21.26,12.5,4.1,6.9,0.0419,0.103178978160809,-0.906269585325277,-0.51247879977569,2.40416966340699,-0.57329844539567,1.55556110633142,-0.0559807529117377,1.28132903888681
"52","CTI",29,1,22.63,12.7,3.8,6.5,0.0382,0.888658041227074,-0.777740964651979,0.291059388025914,-0.589953072385848,-0.57329844539567,-1.27387502078717,1.14360680948264,-0.875521587668297
"53","CTI",29,2,22.63,12.7,3.8,6.5,0.0382,0.103178978160809,-0.520683723305383,0.612474663146556,1.40612875147604,-0.57329844539567,-1.27387502078717,-0.0559807529117377,1.28132903888681
"54","CTI",29,3,22.63,12.7,3.8,6.5,0.0382,0.539556235419873,-0.263626481958787,-0.673186437336011,0.408087839545098,0.578417181515274,-0.707987795363453,1.14360680948264,0.56237883003511
"55","CTI",30,1,24.97,13.3,4.1,7,0.0471,0.365005332516272,-0.777740964651979,0.612474663146556,0.408087839545098,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.156571378816593
"56","CTI",30,2,24.97,13.3,4.1,7,0.0471,0.015903526708947,-0.135097861285489,0.451767025586235,0.408087839545098,-0.57329844539567,0.423786655483985,-0.0559807529117377,-1.59447179652
"57","CTI",30,3,24.97,13.3,4.1,7,0.0471,-0.158647376194654,0.121959380061107,-0.351771162215369,0.408087839545098,0.578417181515274,0.706730268195845,-0.0559807529117377,0.56237883003511
"58","CTI",31,1,21.16,12,3.8,6.2,0.0363,0.714107138323473,-0.520683723305383,0.291059388025914,0.408087839545098,-0.57329844539567,-1.27387502078717,-0.0559807529117377,-0.875521587668297
"59","CTI",31,2,21.16,12,3.8,6.2,0.0363,0.539556235419873,0.121959380061107,-0.0303558870947272,-0.589953072385848,-0.57329844539567,-1.55681863349903,-1.25556831530612,-0.156571378816593
"60","CTI",31,3,21.16,12,3.8,6.2,0.0363,-0.158647376194654,-0.135097861285489,0.291059388025914,0.408087839545098,1.73013280842622,0.423786655483985,-0.0559807529117377,-0.156571378816593
"61","CTI",32,1,27.86,13.6,3.9,7.1,0.0483,0.015903526708947,-0.906269585325277,1.41601285094816,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,1.28132903888681
"62","CTI",32,2,27.86,13.6,3.9,7.1,0.0483,0.27772988106441,-0.777740964651979,0.451767025586235,0.408087839545098,-0.57329844539567,0.140843042772126,-0.0559807529117377,-0.156571378816593
"63","CTI",32,3,27.86,13.6,3.9,7.1,0.0483,-0.420473730550116,-0.263626481958787,0.773182300706877,0.408087839545098,-0.57329844539567,0.989673880907704,-0.0559807529117377,-0.875521587668297
"64","CTI",33,1,27.79,13.9,4.1,7.3,0.0533,0.888658041227074,-0.777740964651979,0.291059388025914,-1.58799398431679,-0.57329844539567,-0.425044182651593,-1.25556831530612,-0.875521587668297
"65","CTI",33,2,27.79,13.9,4.1,7.3,0.0533,0.975933492678936,-0.392155102632085,0.130351750465594,-1.58799398431679,-0.57329844539567,-1.83976224621089,-0.0559807529117377,-0.875521587668297
"66","CTI",33,3,27.79,13.9,4.1,7.3,0.0533,0.626831686871735,0.121959380061107,-1.63743226269794,0.408087839545098,0.578417181515274,-0.425044182651593,1.14360680948264,0.56237883003511
"67","CTI",34,1,28.98,13.6,4,7.4,0.0515,0.452280783968011,-0.906269585325277,0.451767025586235,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"68","CTI",34,2,28.98,13.6,4,7.4,0.0515,0.888658041227074,-0.777740964651979,-0.51247879977569,-0.589953072385848,0.578417181515274,-0.425044182651593,1.14360680948264,0.56237883003511
"69","CTI",34,3,28.98,13.6,4,7.4,0.0515,-0.507749182001979,-0.906269585325277,0.773182300706877,1.40612875147604,-0.57329844539567,1.27261749361956,-0.0559807529117377,1.28132903888681
"70","CTI",35,1,25.35,13.1,4,6.8,0.0445,0.539556235419873,-0.649212343978681,0.451767025586235,-0.589953072385848,0.578417181515274,-1.27387502078717,-0.0559807529117377,-0.156571378816593
"71","CTI",35,2,25.35,13.1,4,6.8,0.0445,1.49958620138986,-0.649212343978681,-0.833894074896331,-0.589953072385848,-0.57329844539567,-1.55681863349903,-0.0559807529117377,-0.156571378816593
"72","CTI",35,3,25.35,13.1,4,6.8,0.0445,0.452280783968011,-0.649212343978681,-0.351771162215369,0.408087839545098,0.578417181515274,0.140843042772126,-0.0559807529117377,0.56237883003511
"73","CTI",36,1,25.97,13.2,4,7,0.0414,1.15048439558254,-2.06302717138496,0.933889938267198,-0.589953072385848,-0.57329844539567,-0.707987795363453,-0.0559807529117377,0.56237883003511
"74","CTI",36,2,25.97,13.2,4,7,0.0414,2.45961616735985,-2.44861303340485,-0.994601712456652,-0.589953072385848,-0.57329844539567,-1.27387502078717,1.14360680948264,1.28132903888681
"75","CTI",36,3,25.97,13.2,4,7,0.0414,1.58686165284172,-2.32008441273156,0.773182300706877,-1.58799398431679,0.578417181515274,-0.990931408075312,-1.25556831530612,-0.875521587668297
"76","CTI",37,1,22.27,12.3,4.1,6.6,0.0445,1.2377598470344,-1.54891268869177,0.612474663146556,-0.589953072385848,-0.57329844539567,-0.707987795363453,-1.25556831530612,-1.59447179652
"77","CTI",37,2,22.27,12.3,4.1,6.6,0.0445,0.888658041227074,-1.16332682667187,0.130351750465594,0.408087839545098,-0.57329844539567,-0.142100569939733,-0.0559807529117377,-0.875521587668297
"78","CTI",37,3,22.27,12.3,4.1,6.6,0.0445,1.412310749938,-1.16332682667187,-0.51247879977569,-0.589953072385848,0.578417181515274,-0.990931408075312,1.14360680948264,-0.156571378816593
"79","CTI",38,1,24.01,12.9,4.1,6.9,0.0429,-0.420473730550116,-0.906269585325277,2.21955103874976,1.40612875147604,-0.57329844539567,-1.27387502078717,-0.0559807529117377,2.00027924773852
"80","CTI",38,2,24.01,12.9,4.1,6.9,0.0429,0.365005332516272,-0.263626481958787,-0.0303558870947272,0.408087839545098,-0.57329844539567,-0.990931408075312,-0.0559807529117377,1.28132903888681
"81","CTI",38,3,24.01,12.9,4.1,6.9,0.0429,-0.85685098780918,0.379016621407704,0.612474663146556,-0.589953072385848,-0.57329844539567,1.55556110633142,-1.25556831530612,-0.156571378816593
"82","CTI",39,1,24.42,13,3.8,6.9,0.0435,0.365005332516272,-0.520683723305383,0.451767025586235,0.408087839545098,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.875521587668297
"83","CTI",39,2,24.42,13,3.8,6.9,0.0435,0.714107138323473,-0.135097861285489,-0.191063524655048,-0.589953072385848,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.875521587668297
"84","CTI",39,3,24.42,13,3.8,6.9,0.0435,0.015903526708947,0.250488000734405,-0.51247879977569,-0.589953072385848,0.578417181515274,0.140843042772126,-0.0559807529117377,0.56237883003511
"85","CTI",40,1,25.89,13.3,3.9,7,0.0475,-0.420473730550116,0.379016621407704,1.09459757582752,-0.589953072385848,-0.57329844539567,0.423786655483985,-1.25556831530612,-2.3134220053717
"86","CTI",40,2,25.89,13.3,3.9,7,0.0475,0.801382589775336,-0.263626481958787,-0.673186437336011,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"87","CTI",40,3,25.89,13.3,3.9,7,0.0475,-0.245922827646516,0.250488000734405,0.291059388025914,-0.589953072385848,-0.57329844539567,0.140843042772126,-0.0559807529117377,-0.156571378816593
"88","CTI",41,1,22.23,12.7,4,7,0.0431,0.103178978160809,-0.263626481958787,0.612474663146556,-1.58799398431679,-0.57329844539567,-0.142100569939733,-1.25556831530612,0.56237883003511
"89","CTI",41,2,22.23,12.7,4,7,0.0431,0.975933492678936,-0.520683723305383,-0.833894074896331,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.156571378816593
"90","CTI",41,3,22.23,12.7,4,7,0.0431,0.539556235419873,-0.00656924061219031,-0.51247879977569,0.408087839545098,-0.57329844539567,-1.27387502078717,1.14360680948264,0.56237883003511
"91","PKN",1,1,34.6,13.9,4.3,7.6,0.0577,0.190454429612548,0.379016621407704,0.612474663146556,-0.589953072385848,-0.57329844539567,-1.27387502078717,-1.25556831530612,-1.59447179652
"92","PKN",1,2,34.6,13.9,4.3,7.6,0.0577,-0.420473730550116,0.250488000734405,0.612474663146556,0.408087839545098,-0.57329844539567,0.423786655483985,-2.4551558777005,-0.875521587668297
"93","PKN",1,3,34.6,13.9,4.3,7.6,0.0577,-1.46777914797197,0.121959380061107,1.7374281260688,-0.589953072385848,1.73013280842622,1.55556110633142,-2.4551558777005,-0.156571378816593
"94","PKN",2,1,35.3,14.2,4.1,7.2,0.0506,-0.245922827646516,-0.135097861285489,0.773182300706877,0.408087839545098,-0.57329844539567,0.140843042772126,-0.0559807529117377,-0.875521587668297
"95","PKN",2,2,35.3,14.2,4.1,7.2,0.0506,0.801382589775336,-0.392155102632085,-0.673186437336011,-0.589953072385848,-0.57329844539567,-0.425044182651593,1.14360680948264,-0.875521587668297
"96","PKN",2,3,35.3,14.2,4.1,7.2,0.0506,-0.0713719247429153,-0.263626481958787,-0.0303558870947272,0.408087839545098,4.03356406224811,0.423786655483985,-1.25556831530612,-0.156571378816593
"97","PKN",3,1,41.7,14.7,4.4,7.1,0.0535,-0.333198279098254,0.379016621407704,0.451767025586235,-0.589953072385848,-0.57329844539567,0.140843042772126,-0.0559807529117377,-1.59447179652
"98","PKN",3,2,41.7,14.7,4.4,7.1,0.0535,0.190454429612548,0.893131104100896,-0.673186437336011,-1.58799398431679,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.156571378816593
"99","PKN",3,3,41.7,14.7,4.4,7.1,0.0535,-0.595024633453717,1.02165972477419,-0.673186437336011,0.408087839545098,0.578417181515274,0.140843042772126,-0.0559807529117377,0.56237883003511
"100","PKN",4,1,32.7,13.9,4.2,6.5,0.0487,0.365005332516272,-0.00656924061219031,-0.0303558870947272,-0.589953072385848,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.875521587668297
"101","PKN",4,2,32.7,13.9,4.2,6.5,0.0487,0.365005332516272,0.250488000734405,-0.833894074896331,-0.589953072385848,0.578417181515274,0.140843042772126,-0.0559807529117377,-0.156571378816593
"102","PKN",4,3,32.7,13.9,4.2,6.5,0.0487,-0.944126439261042,1.92136006948728,-0.191063524655048,-0.589953072385848,-0.57329844539567,-0.707987795363453,-1.25556831530612,0.56237883003511
"103","PKN",5,1,51,15.4,4.6,7.9,0.0639,0.714107138323473,-0.392155102632085,-0.0303558870947272,-1.58799398431679,-0.57329844539567,-0.425044182651593,-0.0559807529117377,-0.875521587668297
"104","PKN",5,2,51,15.4,4.6,7.9,0.0639,0.975933492678936,-0.392155102632085,-0.51247879977569,-0.589953072385848,-0.57329844539567,-1.27387502078717,1.14360680948264,-0.156571378816593
"105","PKN",5,3,51,15.4,4.6,7.9,0.0639,0.103178978160809,-0.00656924061219031,-0.351771162215369,0.408087839545098,0.578417181515274,0.140843042772126,-0.0559807529117377,0.56237883003511
"106","PKN",6,1,32.5,13.6,3.9,6.9,0.0457,1.0632089441308,-0.777740964651979,-0.191063524655048,0.408087839545098,-0.57329844539567,-1.27387502078717,-0.0559807529117377,-0.156571378816593
"107","PKN",6,2,32.5,13.6,3.9,6.9,0.0457,1.0632089441308,-0.263626481958787,-0.673186437336011,-0.589953072385848,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.875521587668297
"108","PKN",6,3,32.5,13.6,3.9,6.9,0.0457,0.365005332516272,0.764602483427598,-1.31601698757729,2.40416966340699,0.578417181515274,-2.40564947163461,1.14360680948264,2.00027924773852
"109","PKN",7,1,36.5,13.9,4,7.1,0.0507,0.801382589775336,-0.777740964651979,0.130351750465594,-0.589953072385848,-0.57329844539567,-0.707987795363453,-0.0559807529117377,-0.875521587668297
"110","PKN",7,2,36.5,13.9,4,7.1,0.0507,-0.595024633453717,-0.135097861285489,1.41601285094816,-1.58799398431679,-0.57329844539567,0.140843042772126,-0.0559807529117377,0.56237883003511
"111","PKN",7,3,36.5,13.9,4,7.1,0.0507,0.103178978160809,0.250488000734405,-1.15530935001697,3.40221057533793,0.578417181515274,-0.990931408075312,1.14360680948264,2.00027924773852
"112","PKN",8,1,34.6,13.9,4,7,0.0523,1.0632089441308,-1.16332682667187,-0.0303558870947272,-0.589953072385848,-0.57329844539567,-0.707987795363453,-0.0559807529117377,0.56237883003511
